date,asset,probability_level,stress_regime,conditional_es
2006-09-19,SAN.MC,0.995,0,0.033571632775626456
2006-09-20,SAN.MC,0.995,0,0.033419903810398735
2006-09-21,SAN.MC,0.995,0,0.03388270021688973
2006-09-22,SAN.MC,0.995,0,0.033474502278879575
2006-09-25,SAN.MC,0.995,0,0.036394615398989354
2006-09-26,SAN.MC,0.995,0,0.03573237472959337
2006-09-27,SAN.MC,0.995,0,0.0350781887538761
2006-09-28,SAN.MC,0.995,0,0.034633334614578626
2006-09-29,SAN.MC,0.995,0,0.03422511453573303
2006-10-02,SAN.MC,0.995,0,0.033562986613333304
2006-10-03,SAN.MC,0.995,0,0.03296652771139041
2006-10-04,SAN.MC,0.995,0,0.03350350441730951
2006-10-05,SAN.MC,0.995,0,0.033259660153886934
2006-10-06,SAN.MC,0.995,0,0.03310528550110251
2006-10-09,SAN.MC,0.995,0,0.03390666706821708
2006-10-10,SAN.MC,0.995,0,0.033428193369398465
2006-10-11,SAN.MC,0.995,0,0.035146445877201976
2006-10-12,SAN.MC,0.995,0,0.035840962762101365
2006-10-13,SAN.MC,0.995,0,0.03852812695479793
2006-10-16,SAN.MC,0.995,0,0.037584834174699336
2006-10-17,SAN.MC,0.995,0,0.03943852340081959
2006-10-18,SAN.MC,0.995,0,0.05119323207503385
2006-10-19,SAN.MC,0.995,0,0.04988701306108746
2006-10-20,SAN.MC,0.995,0,0.048306175853302595
2006-10-23,SAN.MC,0.995,0,0.046864118529017465
2006-10-24,SAN.MC,0.995,0,0.04584038611026097
2006-10-25,SAN.MC,0.995,0,0.04491802837769767
2006-10-26,SAN.MC,0.995,0,0.043791720379398054
2006-10-27,SAN.MC,0.995,0,0.04302190272947245
2006-10-30,SAN.MC,0.995,0,0.042084030980402046
2006-10-31,SAN.MC,0.995,0,0.04098098006938856
2006-11-01,SAN.MC,0.995,0,0.039889661023784925
2006-11-02,SAN.MC,0.995,0,0.03880965968101925
2006-11-03,SAN.MC,0.995,0,0.04244523498158847
2006-11-06,SAN.MC,0.995,0,0.041320653818094626
2006-11-07,SAN.MC,0.995,0,0.04158594587029565
2006-11-08,SAN.MC,0.995,0,0.04087566758993967
2006-11-09,SAN.MC,0.995,0,0.04002838042725402
2006-11-10,SAN.MC,0.995,0,0.03909843459461919
2006-11-13,SAN.MC,0.995,0,0.04125809365960135
2006-11-14,SAN.MC,0.995,0,0.040329845249317486
2006-11-15,SAN.MC,0.995,0,0.03928125946134544
2006-11-16,SAN.MC,0.995,0,0.038238955088121904
2006-11-17,SAN.MC,0.995,0,0.03726929346339825
2006-11-20,SAN.MC,0.995,0,0.03636372050410445
2006-11-21,SAN.MC,0.995,0,0.03605492807690459
2006-11-22,SAN.MC,0.995,0,0.035566697812484116
2006-11-24,SAN.MC,0.995,0,0.03629554528082376
2006-11-27,SAN.MC,0.995,0,0.044681226982406355
2006-11-28,SAN.MC,0.995,0,0.055758369095329434
2006-11-29,SAN.MC,0.995,0,0.05392201191339389
2006-11-30,SAN.MC,0.995,0,0.05295725909327299
2006-12-01,SAN.MC,0.995,0,0.05139221339012283
2006-12-04,SAN.MC,0.995,0,0.05307669965354568
2006-12-05,SAN.MC,0.995,0,0.052096024359625986
2006-12-06,SAN.MC,0.995,0,0.05115876031961348
2006-12-07,SAN.MC,0.995,0,0.049368951965228995
2006-12-08,SAN.MC,0.995,0,0.04777752539686063
2006-12-11,SAN.MC,0.995,0,0.04645019993136388
2006-12-12,SAN.MC,0.995,0,0.04535538703288979
2006-12-13,SAN.MC,0.995,0,0.04396729701852081
2006-12-14,SAN.MC,0.995,0,0.04279495001093235
2006-12-15,SAN.MC,0.995,0,0.041552851876095996
2006-12-18,SAN.MC,0.995,0,0.040364063710458
2006-12-19,SAN.MC,0.995,0,0.039255708360369394
2006-12-20,SAN.MC,0.995,0,0.04402898292469859
2006-12-21,SAN.MC,0.995,0,0.04285322922500393
2006-12-22,SAN.MC,0.995,0,0.04163052040758204
2006-12-27,SAN.MC,0.995,0,0.04055200692293442
2006-12-28,SAN.MC,0.995,0,0.03976918556357799
2006-12-29,SAN.MC,0.995,0,0.03890385352893596
2007-01-03,SAN.MC,0.995,0,0.037887481852592074
2007-01-04,SAN.MC,0.995,0,0.036937987785771634
2007-01-05,SAN.MC,0.995,0,0.0361835491357608
2007-01-08,SAN.MC,0.995,0,0.03631617823549254
2007-01-09,SAN.MC,0.995,0,0.03593999584011063
2007-01-10,SAN.MC,0.995,0,0.03513405665836448
2007-01-11,SAN.MC,0.995,0,0.044186104919596354
2007-01-12,SAN.MC,0.995,0,0.04343661333317364
2007-01-16,SAN.MC,0.995,0,0.04090662982993989
2007-01-17,SAN.MC,0.995,0,0.04126625745985726
2007-01-18,SAN.MC,0.995,0,0.04117145575696249
2007-01-19,SAN.MC,0.995,0,0.0401244439395838
2007-01-22,SAN.MC,0.995,0,0.04015185795257259
2007-01-23,SAN.MC,0.995,0,0.040592762350114824
2007-01-24,SAN.MC,0.995,0,0.0395236906435633
2007-01-25,SAN.MC,0.995,0,0.04078110882603551
2007-01-26,SAN.MC,0.995,0,0.03993027204681217
2007-01-29,SAN.MC,0.995,0,0.04177424515421854
2007-01-30,SAN.MC,0.995,0,0.041131823761521184
2007-01-31,SAN.MC,0.995,0,0.040108861781159355
2007-02-01,SAN.MC,0.995,0,0.039067623912890925
2007-02-02,SAN.MC,0.995,0,0.03881708170272327
2007-02-05,SAN.MC,0.995,0,0.03780606492844272
2007-02-06,SAN.MC,0.995,0,0.038233568299219686
2007-02-07,SAN.MC,0.995,0,0.03742395912677501
2007-02-08,SAN.MC,0.995,0,0.036520387337649354
2007-02-09,SAN.MC,0.995,0,0.035714370967279446
2007-02-12,SAN.MC,0.995,0,0.03502005551595867
2007-02-13,SAN.MC,0.995,0,0.036854247064005724
2007-02-14,SAN.MC,0.995,0,0.036403505057013084
2007-02-15,SAN.MC,0.995,0,0.03568894143739694
2007-02-16,SAN.MC,0.995,0,0.03497021385215632
2007-02-20,SAN.MC,0.995,0,0.03450234717403731
2007-02-21,SAN.MC,0.995,0,0.03384583153809319
2007-02-22,SAN.MC,0.995,0,0.03519387218561193
2007-02-23,SAN.MC,0.995,0,0.03457191985249136
2007-02-26,SAN.MC,0.995,0,0.03433891411957905
2007-02-27,SAN.MC,0.995,0,0.03366146271604716
2007-02-28,SAN.MC,0.995,0,0.05041001292936945
2007-03-01,SAN.MC,0.995,0,0.0501339411330186
2007-03-02,SAN.MC,0.995,0,0.05530485922879923
2007-03-05,SAN.MC,0.995,0,0.053826616105179685
2007-03-06,SAN.MC,0.995,0,0.05665464140456955
2007-03-07,SAN.MC,0.995,0,0.05471529115979074
2007-03-08,SAN.MC,0.995,0,0.052713471308684395
2007-03-09,SAN.MC,0.995,0,0.052019448182819866
2007-03-12,SAN.MC,0.995,0,0.050211293345848944
2007-03-13,SAN.MC,0.995,0,0.051639922893868026
2007-03-14,SAN.MC,0.995,0,0.05555283814078644
2007-03-15,SAN.MC,0.995,0,0.07816055627047591
2007-03-16,SAN.MC,0.995,0,0.07641194013468551
2007-03-19,SAN.MC,0.995,0,0.07363200134064954
2007-03-20,SAN.MC,0.995,0,0.07156058020169284
2007-03-21,SAN.MC,0.995,0,0.06874407263612631
2007-03-22,SAN.MC,0.995,0,0.06680852853116809
2007-03-23,SAN.MC,0.995,0,0.06516602322809281
2007-03-26,SAN.MC,0.995,0,0.06316813629627074
2007-03-27,SAN.MC,0.995,0,0.06487097888541282
2007-03-28,SAN.MC,0.995,0,0.06264911695554977
2007-03-29,SAN.MC,0.995,0,0.06264612490246499
2007-03-30,SAN.MC,0.995,0,0.06019815698716345
2007-04-02,SAN.MC,0.995,0,0.05786638241549713
2007-04-03,SAN.MC,0.995,0,0.055658821252881435
2007-04-04,SAN.MC,0.995,0,0.054671322527035125
2007-04-05,SAN.MC,0.995,0,0.05288806978563588
2007-04-10,SAN.MC,0.995,0,0.050976749676278604
2007-04-11,SAN.MC,0.995,0,0.04962898334857
2007-04-12,SAN.MC,0.995,0,0.04802157001957722
2007-04-13,SAN.MC,0.995,0,0.04778904405285826
2007-04-16,SAN.MC,0.995,0,0.046197216444024164
2007-04-17,SAN.MC,0.995,0,0.044965572906918695
2007-04-18,SAN.MC,0.995,0,0.04478650254566525
2007-04-19,SAN.MC,0.995,0,0.04443451959862009
2007-04-20,SAN.MC,0.995,0,0.04393403966562066
2007-04-23,SAN.MC,0.995,0,0.0436870750526914
2007-04-24,SAN.MC,0.995,0,0.042902451678210614
2007-04-25,SAN.MC,0.995,0,0.05728395722621106
2007-04-26,SAN.MC,0.995,0,0.05548584139385539
2007-04-27,SAN.MC,0.995,0,0.05342052044653402
2007-04-30,SAN.MC,0.995,0,0.059873173738400766
2007-05-02,SAN.MC,0.995,0,0.05760170290628623
2007-05-03,SAN.MC,0.995,0,0.05548840941706223
2007-05-04,SAN.MC,0.995,0,0.05377158330573387
2007-05-07,SAN.MC,0.995,0,0.05315412557919354
2007-05-08,SAN.MC,0.995,0,0.05159048827894606
2007-05-09,SAN.MC,0.995,0,0.05040050311096075
2007-05-10,SAN.MC,0.995,0,0.048904687265169736
2007-05-11,SAN.MC,0.995,0,0.04751872380720409
2007-05-14,SAN.MC,0.995,0,0.046442341535223926
2007-05-15,SAN.MC,0.995,0,0.04813957868573858
2007-05-16,SAN.MC,0.995,0,0.0467929298744144
2007-05-17,SAN.MC,0.995,0,0.04525209478477704
2007-05-18,SAN.MC,0.995,0,0.044115320780902356
2007-05-21,SAN.MC,0.995,0,0.0445453951384643
2007-05-22,SAN.MC,0.995,0,0.04517250518231869
2007-05-23,SAN.MC,0.995,0,0.04376000425346994
2007-05-24,SAN.MC,0.995,0,0.04275905628412537
2007-05-25,SAN.MC,0.995,0,0.043861413773877006
2007-05-30,SAN.MC,0.995,0,0.04253419722862729
2007-05-31,SAN.MC,0.995,0,0.04139501122418659
2007-06-01,SAN.MC,0.995,0,0.043243826048120354
2007-06-04,SAN.MC,0.995,0,0.04286797858696244
2007-06-05,SAN.MC,0.995,0,0.043230221256725945
2007-06-06,SAN.MC,0.995,0,0.042444099294698195
2007-06-07,SAN.MC,0.995,0,0.04657978337662266
2007-06-08,SAN.MC,0.995,0,0.051023713864006635
2007-06-11,SAN.MC,0.995,0,0.04942704431623138
2007-06-12,SAN.MC,0.995,0,0.04793077755692099
2007-06-13,SAN.MC,0.995,0,0.05491908321723043
2007-06-14,SAN.MC,0.995,0,0.052886234180278574
2007-06-15,SAN.MC,0.995,0,0.05206245396631317
2007-06-18,SAN.MC,0.995,0,0.05023250476693996
2007-06-19,SAN.MC,0.995,0,0.05000068177846787
2007-06-20,SAN.MC,0.995,0,0.04852629794189494
2007-06-21,SAN.MC,0.995,0,0.04698622848073281
2007-06-22,SAN.MC,0.995,0,0.050648957202145684
2007-06-25,SAN.MC,0.995,0,0.04886938008885385
2007-06-26,SAN.MC,0.995,0,0.047281974397480366
2007-06-27,SAN.MC,0.995,0,0.047145154387028064
2007-06-28,SAN.MC,0.995,0,0.04570172457817237
2007-06-29,SAN.MC,0.995,0,0.04442310263638377
2007-07-02,SAN.MC,0.995,0,0.0430365027517407
2007-07-03,SAN.MC,0.995,0,0.04205083668906425
2007-07-05,SAN.MC,0.995,0,0.04025379777311057
2007-07-06,SAN.MC,0.995,0,0.039466426381935045
2007-07-09,SAN.MC,0.995,0,0.03949500065024949
2007-07-10,SAN.MC,0.995,0,0.03865291316616414
2007-07-11,SAN.MC,0.995,0,0.03931433705861118
2007-07-12,SAN.MC,0.995,0,0.03904782845910883
2007-07-13,SAN.MC,0.995,0,0.039020619686282135
2007-07-16,SAN.MC,0.995,0,0.03841680159840206
2007-07-17,SAN.MC,0.995,0,0.037526871873793693
2007-07-18,SAN.MC,0.995,0,0.03667248534342614
2007-07-19,SAN.MC,0.995,0,0.04016869285079003
2007-07-20,SAN.MC,0.995,0,0.04039394653162387
2007-07-23,SAN.MC,0.995,0,0.05092474673935522
2007-07-24,SAN.MC,0.995,0,0.04946042912286258
2007-07-25,SAN.MC,0.995,0,0.050871333302174006
2007-07-26,SAN.MC,0.995,0,0.049185311737604986
2007-07-27,SAN.MC,0.995,1,0.09526051750299036
2007-07-30,SAN.MC,0.995,0,0.05860057735498074
2007-07-31,SAN.MC,0.995,0,0.05815148820701187
2007-08-01,SAN.MC,0.995,0,0.05815148392904905
2007-08-02,SAN.MC,0.995,0,0.058938875140646434
2007-08-03,SAN.MC,0.995,1,0.08962335085903382
2007-08-06,SAN.MC,0.995,0,0.05670570581743638
2007-08-07,SAN.MC,0.995,0,0.05647328241000449
2007-08-08,SAN.MC,0.995,0,0.05695226672327004
2007-08-09,SAN.MC,0.995,1,0.08916952224449289
2007-08-10,SAN.MC,0.995,1,0.09020325771897389
2007-08-13,SAN.MC,0.995,1,0.10910851622341901
2007-08-14,SAN.MC,0.995,1,0.10690445892755779
2007-08-17,SAN.MC,0.995,1,0.10812357670096892
2007-08-20,SAN.MC,0.995,1,0.11049930875117762
2007-08-21,SAN.MC,0.995,1,0.10687626390656445
2007-08-22,SAN.MC,0.995,0,0.0653156424754814
2007-08-23,SAN.MC,0.995,0,0.0627976858122174
2007-08-24,SAN.MC,0.995,0,0.060838490450896315
2007-08-27,SAN.MC,0.995,0,0.05846019525068142
2007-08-28,SAN.MC,0.995,1,0.08880612135722375
2007-08-29,SAN.MC,0.995,1,0.09485732252081377
2007-08-30,SAN.MC,0.995,1,0.09121392638558344
2007-08-31,SAN.MC,0.995,0,0.05571286552939986
2007-09-04,SAN.MC,0.995,0,0.05195927039354267
2007-09-05,SAN.MC,0.995,1,0.07950121962324876
2007-09-06,SAN.MC,0.995,1,0.09474399492676457
2007-09-07,SAN.MC,0.995,1,0.09110676049257932
2007-09-10,SAN.MC,0.995,1,0.10538474995141275
2007-09-11,SAN.MC,0.995,1,0.10512869282007531
2007-09-12,SAN.MC,0.995,1,0.10179818696002182
2007-09-13,SAN.MC,0.995,1,0.09907913798621898
2007-09-14,SAN.MC,0.995,1,0.09560521775168417
2007-09-17,SAN.MC,0.995,1,0.09423503962114606
2007-09-18,SAN.MC,0.995,0,0.06120313315916583
2007-09-19,SAN.MC,0.995,0,0.06153225928109682
2007-09-20,SAN.MC,0.995,0,0.06325571725368447
2007-09-21,SAN.MC,0.995,0,0.0609640719026651
2007-09-24,SAN.MC,0.995,0,0.05858177325014122
2007-09-25,SAN.MC,0.995,0,0.05634291269680691
2007-09-26,SAN.MC,0.995,0,0.05457177795185257
2007-09-27,SAN.MC,0.995,0,0.0528482530517162
2007-09-28,SAN.MC,0.995,0,0.0513884409094271
2007-10-01,SAN.MC,0.995,0,0.0498291898813856
2007-10-02,SAN.MC,0.995,0,0.04809969002151678
2007-10-03,SAN.MC,0.995,0,0.04758565332449757
2007-10-04,SAN.MC,0.995,0,0.04627315305336497
2007-10-05,SAN.MC,0.995,0,0.044788287578902054
2007-10-08,SAN.MC,0.995,0,0.04365391236525705
2007-10-09,SAN.MC,0.995,0,0.04301896686039693
2007-10-10,SAN.MC,0.995,0,0.042619895206893674
2007-10-11,SAN.MC,0.995,0,0.04192440909652461
2007-10-12,SAN.MC,0.995,0,0.04070283991492213
2007-10-15,SAN.MC,0.995,0,0.039770191672833265
2007-10-16,SAN.MC,0.995,0,0.03894985164851886
2007-10-17,SAN.MC,0.995,0,0.03799803722181361
2007-10-18,SAN.MC,0.995,0,0.03859628277345756
2007-10-19,SAN.MC,0.995,0,0.037642355763840674
2007-10-22,SAN.MC,0.995,0,0.03673750868480421
2007-10-23,SAN.MC,0.995,0,0.04111262129756051
2007-10-24,SAN.MC,0.995,0,0.04006563141759957
2007-10-25,SAN.MC,0.995,0,0.045253770381330584
2007-10-26,SAN.MC,0.995,0,0.04596461748587552
2007-10-29,SAN.MC,0.995,0,0.04546241464957712
2007-10-30,SAN.MC,0.995,0,0.04514696694939824
2007-10-31,SAN.MC,0.995,0,0.04520368958356487
2007-11-01,SAN.MC,0.995,0,0.04386275184655553
2007-11-02,SAN.MC,0.995,0,0.047273515251447566
2007-11-05,SAN.MC,0.995,1,0.07232072213456071
2007-11-06,SAN.MC,0.995,0,0.04679221802197046
2007-11-07,SAN.MC,0.995,1,0.07152767970155255
2007-11-08,SAN.MC,0.995,1,0.07075825165111117
2007-11-09,SAN.MC,0.995,1,0.07724580513481577
2007-11-12,SAN.MC,0.995,1,0.08045432540361233
2007-11-13,SAN.MC,0.995,1,0.07763957192335126
2007-11-14,SAN.MC,0.995,1,0.07501300973188263
2007-11-15,SAN.MC,0.995,1,0.07268154331212758
2007-11-16,SAN.MC,0.995,1,0.071279293954585
2007-11-19,SAN.MC,0.995,1,0.06905544933447332
2007-11-20,SAN.MC,0.995,1,0.07102777389789806
2007-11-21,SAN.MC,0.995,1,0.06959044189686456
2007-11-23,SAN.MC,0.995,1,0.07940062365992091
2007-11-26,SAN.MC,0.995,1,0.07713770355454458
2007-11-27,SAN.MC,0.995,1,0.07716724490436593
2007-11-28,SAN.MC,0.995,1,0.07454472346812878
2007-11-29,SAN.MC,0.995,1,0.07297326027178926
2007-11-30,SAN.MC,0.995,0,0.044689377209195524
2007-12-03,SAN.MC,0.995,0,0.04345340659602233
2007-12-04,SAN.MC,0.995,1,0.06664204924155528
2007-12-05,SAN.MC,0.995,0,0.04119303601397604
2007-12-06,SAN.MC,0.995,0,0.04028592264295323
2007-12-07,SAN.MC,0.995,0,0.03919484577088291
2007-12-10,SAN.MC,0.995,0,0.038874075332173554
2007-12-11,SAN.MC,0.995,0,0.03808287222243947
2007-12-12,SAN.MC,0.995,0,0.037119556651609924
2007-12-13,SAN.MC,0.995,0,0.036531130521164364
2007-12-14,SAN.MC,0.995,0,0.04514219279644347
2007-12-17,SAN.MC,0.995,1,0.06918026372759739
2007-12-18,SAN.MC,0.995,0,0.04996798497539824
2007-12-19,SAN.MC,0.995,0,0.048398135800031244
2007-12-20,SAN.MC,0.995,0,0.046756817454507944
2007-12-21,SAN.MC,0.995,0,0.0453524125545441
2007-12-28,SAN.MC,0.995,0,0.045224376624310024
2008-01-03,SAN.MC,0.995,0,0.043793292852876184
2008-01-04,SAN.MC,0.995,1,0.07000311898343528
2008-01-07,SAN.MC,0.995,1,0.07409355622781391
2008-01-08,SAN.MC,0.995,1,0.07289988067664697
2008-01-09,SAN.MC,0.995,1,0.0774013406189617
2008-01-10,SAN.MC,0.995,0,0.05398501921804274
2008-01-11,SAN.MC,0.995,1,0.08565347472101467
2008-01-14,SAN.MC,0.995,0,0.053074431150743784
2008-01-15,SAN.MC,0.995,0,0.054240737842244785
2008-01-16,SAN.MC,0.995,1,0.11392352530313207
2008-01-17,SAN.MC,0.995,1,0.11175805248126999
2008-01-18,SAN.MC,0.995,1,0.1083750634858483
2008-01-22,SAN.MC,0.995,1,0.21785589023555782
2008-01-23,SAN.MC,0.995,1,0.21202716644692132
2008-01-24,SAN.MC,0.995,1,0.22502776800953994
2008-01-25,SAN.MC,0.995,1,0.22281526072441482
2008-01-28,SAN.MC,0.995,1,0.21257526201153568
2008-01-29,SAN.MC,0.995,1,0.203501692069107
2008-01-30,SAN.MC,0.995,1,0.19420953075113986
2008-01-31,SAN.MC,0.995,1,0.18553853039365872
2008-02-01,SAN.MC,0.995,1,0.17973736875903015
2008-02-04,SAN.MC,0.995,1,0.17393375675685882
2008-02-05,SAN.MC,0.995,1,0.16665507295566226
2008-02-06,SAN.MC,0.995,1,0.19322997391143215
2008-02-07,SAN.MC,0.995,1,0.18549560083396086
2008-02-08,SAN.MC,0.995,1,0.17704192573392558
2008-02-11,SAN.MC,0.995,1,0.16902558179207577
2008-02-12,SAN.MC,0.995,1,0.1652054083334615
2008-02-13,SAN.MC,0.995,1,0.16153485542969012
2008-02-14,SAN.MC,0.995,1,0.15448045015508338
2008-02-15,SAN.MC,0.995,1,0.14799967117721632
2008-02-19,SAN.MC,0.995,1,0.14461434913664853
2008-02-20,SAN.MC,0.995,1,0.1385528958854821
2008-02-21,SAN.MC,0.995,1,0.13737266302808868
2008-02-22,SAN.MC,0.995,1,0.13160903842297247
2008-02-25,SAN.MC,0.995,0,0.07987307776647336
2008-02-26,SAN.MC,0.995,0,0.07762264107544717
2008-02-27,SAN.MC,0.995,0,0.07583710504222185
2008-02-28,SAN.MC,0.995,0,0.0726337181746137
2008-02-29,SAN.MC,0.995,1,0.11864348784283174
2008-03-03,SAN.MC,0.995,1,0.11551570851900164
2008-03-04,SAN.MC,0.995,1,0.1174995839513502
2008-03-05,SAN.MC,0.995,1,0.11788539556913195
2008-03-06,SAN.MC,0.995,1,0.11441635164291285
2008-03-07,SAN.MC,0.995,1,0.12069686527529075
2008-03-10,SAN.MC,0.995,1,0.11795582287260227
2008-03-11,SAN.MC,0.995,1,0.11422373014423172
2008-03-12,SAN.MC,0.995,1,0.11360058986187649
2008-03-13,SAN.MC,0.995,1,0.1095153308773937
2008-03-14,SAN.MC,0.995,1,0.1112141440487274
2008-03-17,SAN.MC,0.995,1,0.10670992342402001
2008-03-18,SAN.MC,0.995,1,0.11877842659624088
2008-03-19,SAN.MC,0.995,1,0.11965721333857122
2008-03-20,SAN.MC,0.995,1,0.11529446378467405
2008-03-25,SAN.MC,0.995,1,0.1120555465510851
2008-03-26,SAN.MC,0.995,1,0.11427848797905424
2008-03-27,SAN.MC,0.995,1,0.10952610837337057
2008-03-28,SAN.MC,0.995,1,0.10614010718904512
2008-03-31,SAN.MC,0.995,1,0.10219400183515572
2008-04-01,SAN.MC,0.995,0,0.06283942082263792
2008-04-02,SAN.MC,0.995,0,0.06601184872176968
2008-04-03,SAN.MC,0.995,0,0.06421832302658051
2008-04-04,SAN.MC,0.995,0,0.06205624291504934
2008-04-07,SAN.MC,0.995,0,0.05962692082780044
2008-04-08,SAN.MC,0.995,0,0.0574727817934441
2008-04-09,SAN.MC,0.995,0,0.057433386109200533
2008-04-10,SAN.MC,0.995,0,0.057716020321534764
2008-04-11,SAN.MC,0.995,0,0.05587228550977653
2008-04-14,SAN.MC,0.995,1,0.09057386902222857
2008-04-15,SAN.MC,0.995,0,0.05698129732245155
2008-04-16,SAN.MC,0.995,0,0.055821123078388435
2008-04-17,SAN.MC,0.995,0,0.055399945862444795
2008-04-18,SAN.MC,0.995,0,0.05344129318822225
2008-04-21,SAN.MC,0.995,0,0.054817933986341744
2008-04-22,SAN.MC,0.995,0,0.05468747103413592
2008-04-23,SAN.MC,0.995,0,0.053938276638386476
2008-04-24,SAN.MC,0.995,0,0.052572987882140834
2008-04-25,SAN.MC,0.995,0,0.05085050935172803
2008-04-28,SAN.MC,0.995,0,0.049062353350757405
2008-04-29,SAN.MC,0.995,0,0.047864378946646115
2008-04-30,SAN.MC,0.995,0,0.04625920009357619
2008-05-02,SAN.MC,0.995,0,0.045189806684124936
2008-05-05,SAN.MC,0.995,0,0.04934983774575256
2008-05-06,SAN.MC,0.995,0,0.04801225858449373
2008-05-07,SAN.MC,0.995,0,0.04639846977145089
2008-05-08,SAN.MC,0.995,0,0.04492112888447904
2008-05-09,SAN.MC,0.995,0,0.043559078757326675
2008-05-12,SAN.MC,0.995,0,0.04473682169914611
2008-05-13,SAN.MC,0.995,0,0.04344145721143187
2008-05-14,SAN.MC,0.995,0,0.04280984270511575
2008-05-15,SAN.MC,0.995,0,0.041975213562270866
2008-05-16,SAN.MC,0.995,0,0.04080919444343001
2008-05-19,SAN.MC,0.995,0,0.039785826358999854
2008-05-20,SAN.MC,0.995,0,0.038707846465614426
2008-05-21,SAN.MC,0.995,0,0.041920412913513845
2008-05-22,SAN.MC,0.995,0,0.045125902411855816
2008-05-23,SAN.MC,0.995,0,0.04596088171784963
2008-05-27,SAN.MC,0.995,0,0.05272399442506719
2008-05-28,SAN.MC,0.995,0,0.05200618167095403
2008-05-29,SAN.MC,0.995,0,0.05070127566732669
2008-05-30,SAN.MC,0.995,0,0.04892121226033334
2008-06-02,SAN.MC,0.995,0,0.04763318235902796
2008-06-03,SAN.MC,0.995,0,0.054394527385067726
2008-06-04,SAN.MC,0.995,0,0.05241140950509028
2008-06-05,SAN.MC,0.995,0,0.05195540052215072
2008-06-06,SAN.MC,0.995,0,0.05233648707304362
2008-06-09,SAN.MC,0.995,0,0.06276170619355602
2008-06-10,SAN.MC,0.995,0,0.06285252047674064
2008-06-11,SAN.MC,0.995,1,0.09637145109863844
2008-06-12,SAN.MC,0.995,0,0.07008607526451628
2008-06-13,SAN.MC,0.995,0,0.06817840862332046
2008-06-16,SAN.MC,0.995,0,0.06587281000145721
2008-06-17,SAN.MC,0.995,0,0.06654410825145785
2008-06-18,SAN.MC,0.995,0,0.06408777741430477
2008-06-19,SAN.MC,0.995,0,0.06854233884935135
2008-06-20,SAN.MC,0.995,0,0.06681582079932367
2008-06-23,SAN.MC,0.995,0,0.06446395196948329
2008-06-24,SAN.MC,0.995,0,0.06188296095488345
2008-06-25,SAN.MC,0.995,0,0.060893579256754204
2008-06-26,SAN.MC,0.995,1,0.0957034817982681
2008-06-27,SAN.MC,0.995,0,0.07027851670986535
2008-06-30,SAN.MC,0.995,1,0.10784033280609244
2008-07-01,SAN.MC,0.995,0,0.06556317807350509
2008-07-02,SAN.MC,0.995,1,0.10480845032618025
2008-07-03,SAN.MC,0.995,1,0.10170608490296207
2008-07-07,SAN.MC,0.995,1,0.12931194388149658
2008-07-08,SAN.MC,0.995,0,0.07840394305909458
2008-07-09,SAN.MC,0.995,1,0.11848100900433743
2008-07-10,SAN.MC,0.995,1,0.11739036857168428
2008-07-11,SAN.MC,0.995,1,0.1188256003370312
2008-07-14,SAN.MC,0.995,1,0.12417577900877715
2008-07-15,SAN.MC,0.995,1,0.11888552801190364
2008-07-16,SAN.MC,0.995,1,0.12470674871582255
2008-07-17,SAN.MC,0.995,1,0.11966890435611949
2008-07-18,SAN.MC,0.995,1,0.1178662612951819
2008-07-21,SAN.MC,0.995,0,0.07386821955339684
2008-07-22,SAN.MC,0.995,0,0.07101317539393841
2008-07-23,SAN.MC,0.995,0,0.06939192056242935
2008-07-24,SAN.MC,0.995,0,0.07387022217561427
2008-07-25,SAN.MC,0.995,0,0.07131376147799434
2008-07-28,SAN.MC,0.995,1,0.10799363785486922
2008-07-29,SAN.MC,0.995,0,0.0668830900786231
2008-07-30,SAN.MC,0.995,0,0.06559187856799904
2008-07-31,SAN.MC,0.995,0,0.06315177502271518
2008-08-01,SAN.MC,0.995,0,0.060779864373005026
2008-08-04,SAN.MC,0.995,0,0.06606830726686679
2008-08-05,SAN.MC,0.995,0,0.06662748807400529
2008-08-06,SAN.MC,0.995,0,0.06718038753385905
2008-08-07,SAN.MC,0.995,0,0.06444800855808128
2008-08-08,SAN.MC,0.995,0,0.06608749222399783
2008-08-11,SAN.MC,0.995,0,0.063452560168734
2008-08-12,SAN.MC,0.995,0,0.06284660578989278
2008-08-13,SAN.MC,0.995,0,0.060365840603510156
2008-08-14,SAN.MC,0.995,0,0.07384506935786753
2008-08-19,SAN.MC,0.995,0,0.07177147864541657
2008-08-20,SAN.MC,0.995,0,0.07964675977436746
2008-08-21,SAN.MC,0.995,0,0.07633118072025843
2008-08-22,SAN.MC,0.995,0,0.07831513527345109
2008-08-25,SAN.MC,0.995,0,0.07701765622448759
2008-08-26,SAN.MC,0.995,0,0.08097223328665945
2008-08-27,SAN.MC,0.995,0,0.0775132699316541
2008-08-28,SAN.MC,0.995,0,0.07468082741967835
2008-08-29,SAN.MC,0.995,0,0.07342893720355825
2008-09-02,SAN.MC,0.995,0,0.06751894058074606
2008-09-03,SAN.MC,0.995,0,0.06627327280116055
2008-09-04,SAN.MC,0.995,1,0.10041314336262475
2008-09-05,SAN.MC,0.995,0,0.08033495522204787
2008-09-08,SAN.MC,0.995,0,0.08499267564258624
2008-09-09,SAN.MC,0.995,1,0.13781448384692496
